                    10      157942202000 
                         9       21457053000 
                        20      214449509000 
                         8       20084776000 
                        15      164383045000 
                         7       19229781000 
                         6       18830310000 
                         5        6467206000 
                         4        2638788000 
                         3        1867128000 
